% Ceci represente la classification de critiques de films en fonction de leur jugement.

@relation critiques
@attribute contenu string
@attribute classe {positive, mixed, negative}

@data
'Full of non-stop action, an intriguing new take on J.M. Barrie\'s classic Peter Pan tale and some old-fashioned, swashbuckling mischief led by Hugh Jackman, director Joe Wright\'s Pan is one heck of a charming romp.',positive
'The film fulfills its limited mandate of providing fast-paced adventure and some nice eye candy without adding anything memorable to the tale of The Boy Who Can Fly.',positive
'Working from a screenplay by Jason Fuchs, director Joe Wright seems overwhelmed by the material, and he fails to make us care about any of the characters.',positive
'Passable adventure that offers the occasional flash of real cleverness.',positive
'Because Demme genuinely likes people and is interested in them, Ricki and the Flash feels like Stella Dallas as remade by Jean Renoir — it\'s a humanist suburban fable.',positive
'If you\'re wondering whether you\'ll believe Streep is a convincing rock musician, please. It\'s Meryl Streep here. She sounds like she\'s ready to open for Bruce Springsteen.',positive
'Regardless of its flimsy emotional interior, Ricki is a worthy addition in this year\'s growing canon of strong female-centred films.',positive
'Although sweet and likable, Ricki and the Flash pulls too many punches to qualify as cathartic or even memorable. Instead, it\'s a crowd-pleaser every bit as calculated and earnestly defanged as a Golden Oldies bus-and-truck tour.',positive
'Director Jonathan Demme grasps the well of feeling of Diablo Cody\'s script and eventually harnesses it in his own image.',positive
'Streep is positively effervescent in the part, sassy and in good voice (the acoustic Jenny Lewis cover is spot-on). And for all its overly-familiar notes, Ricki and the Flash rarely seems out-of-tune.',positive
'A movie that gives Streep her most emotionally blocked character in years, without caricature.',positive
'Though this is the cinematic equivalent of an album of cover tunes by artists who have created much more dazzling original work, it\'s a sweet, smart and funny confection.',positive
'It\'s an entertaining diversion - a good way to pass a couple of hours as late summer evenings lengthen - but not much more.',positive
'Quite a few filmgoers lament the shortage of movies for adults. Ricki and the Flash goes against that trend with rock \'n\' roll attitude.',positive
'Ricki And The Flash is a movie of things that may have been done better earlier — sometimes by Demme himself — but which are done all too rarely nowadays, which makes it feel both retro and refreshing.',positive
'When Ricki and the Flash pierces its conventional trajectory with music, it gets more interesting. But the fluff surrounding it holds together well enough.',positive
'A breezy but touching dysfunctional family dramedy, with real heart and some genuine musical soul.',positive
'Director Jonathan Demme and screenwriter Diablo Cody, both Oscar winners, have made far better films. Still, Ricki raises smart questions about why a mother\'s musical ambitions are so much more selfish than, say, seven-time dad Mick Jagger\'s.',positive
'Baby it\'s a wild film, but not Murray\'s best and not Levinson\'s either.',positive
'Director Barry Levinson and screenwriter Mitch Glazer lucked out getting Bill Murray to play Richie Lanz, a loser who makes losing hilarious. Murray just kills it.',positive
'The film, as entertaining as it is, doesn\'t exactly further a genre that has been stale since the success of 2013 rom-zom-com Warm Bodies.... What\'s promising about Scouts Guide, though, are its unlikely heroes.',positive
'Shaun the Sheep might look like an exciting, no-nonsense tale for little kids — and it totally is, on one level — but beneath its pitch-perfect simplicity lies great wisdom and beauty.',positive
'Pixar might have uncovered the mysteries of our brains with Inside Out. But Aardman knows its way around our funny bones.',positive
'Anyone who doesn\'t have a grand time watching Shaun the Sheep Movie is suffering from a fractured funny bone that needs to be reset.',positive
'Like a great amusement park ride, Shaun the Sheep Movie is consistently enjoyable.',positive
'From the company that gave us Chicken Run and Wallace and Gromit, this adorable tale about a sheep who leads his comrades on a big-city adventure is some of the most pure visual storytelling you\'re going to see this year.',positive
'It is sophisticated yet innocent, and while always accessible for young fans it never suffers from a lack of dialogue, with the straightforward and breezy story easy to follow and fun to enjoy.',positive
'Maybe an hour would have been enough, but even the slower patches have charm to burn.',positive
'A Lower key than Wallace and Gromit or Pirates, but tightly packed with charm',positive
'The Aardman vision of contemporary England is generous, inclusive and - if a fast-moving film about a smart-alec sheep can allow itself such grandiose ambitions – genuinely inspiring.',positive
'The wonder of stop-motion is the mountain of effort required to achieve even the smallest movement. The charm of Shaun the Sheep is that you don\'t notice it for a moment.',positive
'Though realized on a more modest scale than other Aardman features, the film is still an absolute delight in terms of set and character design, with sophisticated blink-and-you\'ll-miss-it detailing to counterbalance the franchise\'s cruder visual trademarks.',positive
'There\'s something refreshing about the old-fashioned way in which it entertains, a mix of silly slapstick and sight gags combined with a gentle heart.',positive
'Clocking in at a slim 85 minutes, the whole thing flies by quite pleasingly, a warm and funny feature that reasserts the value of high quality visuals and attention to detail.',positive
'This delightful stop-motion animated romp features no dialogue, which is as it should be – the beauty of animals is in their actions, not words, after all.',positive
