% Ceci représente la classification de critiques de films en fonction de 3 catégories de jugement (mixed, negative, positive).

@relation critiquesFilms

@attribute nom_fichier string
@attribute contenu string
@attribute classe {mixed, negative, positive}

@data
'Bridge_of_Spies14.txt','be please see thriller ode American diplomacy tradition moral movie father line ',positive
'The_Peanuts_Movie11.txt','effort stay true spirit worth happy dance kid adult ',positive
'Steve_Jobs12.txt','writer director star give subject brilliant maddening design self-aggrandizing movie ',positive
'The_Martian30.txt','entertain movie attitude source shortcoming give enormousness subject radical lack awe movie ',positive
'The_Martian25.txt','bring optimism touch crazy character solo point scraggly space key exuberance ',positive
'American_Ultra2.txt','genre mishmash clever be dumb ',positive
'The_Diary_of_a_Teenage_Girl6.txt','adoption point view voice narrative style half girlish womanly outlook life diary teenage girl vibrant hopeful film ',positive
'Minions0.txt','minion philosophy put smile face keep fizzy beverage hot afternoon ',positive
'Steve_Jobs25.txt','stage make dynamic cinema dialogue crackle delicious nastiness ',positive
'Rock_the_Kasbah0.txt','baby wild film ',positive
'The_Intern11.txt','bright spot blind own privileged perspective life landed gentry ',positive
'Everest9.txt','nature documentary part disaster movie effective job convey climb mountain hour day spend acclimate practice hike punish physical effect subsequent change altitude ',positive
'Bridge_of_Spies31.txt','be snooze crowd allergic historical drama dish expert ',positive
'SPECTRE13.txt','workmanlike devotion out-of-control helicopter good ground do job drive expensive fast car detonate occasional wisecrack enjoy beautiful clothes ',positive
'Sicario1.txt','tentacled drug cartel thriller grab viewer throat squeeze hour movie convention genre hero gender vagueness morality ',positive
'Shaun_the_Sheep_Movie21.txt','stop-motion technique fascinate episodic structure true emotional buildup payoff ',positive
'Bridge_of_Spies3.txt','quaint national luxury road darkness ',positive
'Straight_Outta_Compton0.txt','straight potent rich showbiz movie make ',positive
'Bridge_of_Spies11.txt','film anomaly confident square satisfy example craftsmanship star major movie star brandish briefcase handkerchief pistol ',positive
'The_Martian27.txt','iconic sci-fi match topical craft intelligent heartfelt spectacle gallows die strap ',positive
'Steve_Jobs30.txt','great film think achievement full flourish breathtaking brilliant one-liner lot character ',positive
'The_Martian21.txt','seem more home million mile ',positive
'Truth12.txt','truth journalism horror story something like Men wrong ending plenty blame side frustrating tale onscreen show power win big ',positive
'Bridge_of_Spies39.txt','exciting intend be satisfy ',positive
'Crimson_Peak17.txt','crimson chamber piece preoccupy be stunning be scary ',positive
'Shaun_the_Sheep_Movie0.txt','look exciting no-nonsense tale little kid level simplicity great wisdom beauty ',positive
'Straight_Outta_Compton12.txt','straight entertaining educational thank textured direction thumping soundtrack rap protest music time ',positive
'The_Peanuts_Movie17.txt','surprising wondrous crooked line work big-budget gloss ',positive
'The_Diary_of_a_Teenage_Girl9.txt','impressive direction have deliver something soulless contribution ',positive
'Ricki_and_the_Flash5.txt','few shortage movie adult trend rock n roll attitude ',positive
'SPECTRE6.txt','rich compelling sleek overlong entertainment ',positive
'Sicario31.txt','time satisfying intense examination war rule engagement drive spectacular performance mesmerize cinematography other time middle act be self-indulgent ',positive
'The_Visit6.txt','first movie long time viewer be tempt see magic trick ',positive
'The_Peanuts_Movie19.txt','comic late creator approve give progeny ensure film true artistic humanist vision ',positive
'The_Martian8.txt','enthrall realistic outer-space survival story ',positive
'Goosebumps7.txt','trip world storey imagination powerful tool inspire kid do scary thing pick book ',positive
'Sicario8.txt','violence shocking effective soak dry brown landscape ',positive
'The_Martian38.txt','enjoyable picture make year streamlined narrative consistent pace aid cast make wrongfoot move easy popcorn entertainment ',positive
'Bridge_of_Spies23.txt','handsome mature entertainment rich novelistic intrigue little exchange reward ',positive
'No_Escape1.txt','actor play kind fall seediness shady dealing weight emotional scene battle do be laid-back comic foil ',positive
'The_Visit4.txt','vintage twist ',positive
'A_Walk_in_the_Woods5.txt','funny time many comedy steam ',positive
'The_Green_Inferno1.txt','Italian cannibal movie make act skill ',positive
'The_Diary_of_a_Teenage_Girl4.txt','rare gem movie ',positive
'The_Diary_of_a_Teenage_Girl31.txt','pleasure sit stretched definition word pleasure work rewarding work truth other movie touch stick thick glove ',positive
'A_Walk_in_the_Woods6.txt','series episodic encounter misadventure musing redeem part presence scenic wonder unspoiled grandeur spectacular ',positive
'We_Are_Your_Friends0.txt','fun surprise ',positive
'The_Martian16.txt','science fiction sophisticated audience such fulfill satisfy experience ',positive
'Bridge_of_Spies20.txt','suggest everything touch safe encomium American decency be persistent film enjoyable timing sweet atmosphere conjure such skill register complaint help ',positive
'Goosebumps11.txt','boisterous picture sense spooky fun message ',positive
'The_Man_from_U.N.C.L.E.2.txt','enough style make louche summer movie cultivate mix action wit suit city analogue digital world ',positive
'Truth4.txt','engross part gradual grueling retreat story first participant network broadcast ',positive
'The_Transporter_Refueled1.txt','refuel good movie most metric commit mainlin base pleasure expense damn near everything ',positive
'The_Walk10.txt','ignore tell focus show spectacular sense ',positive
'Steve_Jobs2.txt','propel ingenious script give vibrance buoyancy director galvanize viewing experience ',positive
'SPECTRE0.txt','great satisfaction addition stirring action timely reference secret organization steal personal information believe bond person ',positive
'The_Visit13.txt','low-budget thriller horror-movie moment pure strangeness comedy effort audience oddball trip grandma house ',positive
'The_Visit7.txt','film simple well-executed enough ',positive
'Minions11.txt','many joke obvious be expose pre-release marketing material keep wait clever insightful moment bar set low minion ',positive
'SPECTRE5.txt','efficient good assassin huge impression bond girl meet hypnotic first real bond woman ',positive
'Sicario9.txt','turn thrilling disorient drain border zone own devise art film action movie ',positive
'The_Walk14.txt','walk portion script fact-based thriller full potential suspense uncertainty sequence intensity wonder ',positive
'War_Room0.txt','gold-plate piece thumping resonate same audience get touch angel cry next tree hackney religious device ',positive
'Maze_Runner__The_Scorch_Trials1.txt','entertaining action-adventure own limited reward offer ',positive
'Straight_Outta_Compton28.txt','strong peak tangle complication compromise ',positive
'Crimson_Peak8.txt','sombre sincerity hypnotic beauty film time cast crew carry single postmodern prod smirk film heart sleeve soul most intestine ',positive
'Ricki_and_the_Flash4.txt','entertaining diversion good way pass couple hour late summer evening ',positive
'Shaun_the_Sheep_Movie29.txt','co-director be guiding hand series version experience kind brisk comedy series charming show stand-alone scene ',positive
'Truth15.txt','burn high flame wounded dignity ',positive
'The_Diary_of_a_Teenage_Girl0.txt','voice-over deliver microphone tape recorder bedroom motor proud insecure comic drip adolescent wisdom self-absorption ',positive
'Everest16.txt','make mistake exalt subject extraordinary individual suggest be obey sort noble high calling blunt businesslike long march death zone something achievement ',positive
'SPECTRE10.txt','business usual business pull brilliant precision choreograph action itinerary boast photogenic spot ',positive
'Crimson_Peak18.txt','film production design real star ',positive
'Bridge_of_Spies0.txt','hefty minute solid pace streamlined edit long-time collaborator tremendous ',positive
'The_Visit10.txt','director fine eye nice natural way actor talent nerve ',positive
'Goosebumps2.txt','feature adaptation author best-selling series thrill fan story invest casting ',positive
'Truth17.txt','weirdness involuntary comic value disparity sparse finicky minutia narrative bouffant style presentation ',positive
'Captive1.txt','film action present compelling ',positive
'The_Intern7.txt','play seek renew purpose start-up gentle kitten disrespectful want greet icon American cinema snuggle tumbler warm milk ',positive
'The_Diary_of_a_Teenage_Girl26.txt','busy British newcomer extraordinary teen find identity ',positive
'The_Walk28.txt','grow accustomed signature touch creative mind see innovative narrative potential lie dormant technical cinematographic advance provide underpinnings great storey movie something see ',positive
'Bridge_of_Spies5.txt','take important forget action-packed slice turn gripping character study thriller bit adaptation be control ',positive
'Bridge_of_Spies24.txt','gift civility small large mark late film satisfying spy thriller subdue usual philosophical nail-biter ',positive
'Bridge_of_Spies13.txt','patient chilling time feel divide muted blue grey memory duck cover age ',positive
'The_Walk3.txt','sequence majestic simulation real event ship sinking dazzling triumph digital effect mastery pace ',positive
'Bridge_of_Spies41.txt','movie uncertain ',positive
